"","clade_i","ObsSt","Alpha","Sigma","Optim"
"Miconia_cuspidatissima","Melastomataceae","Biotic",0.195251243599691,0.0590503346447264,7.65704622684833
"Miconia_cremadena","Melastomataceae","Biotic",0.195251243662312,0.0590511063316951,7.65703218903145
"Miconia_melanotricha","Melastomataceae","Biotic",0.195251243671626,0.0590512209094428,7.65703010628127
"Miconia_carnea","Melastomataceae","Biotic",0.195251243671626,0.0590512209094428,7.65703010628127
"Clidemia_rodriguezii","Melastomataceae","Biotic",0.195251230604445,0.0588789366072591,7.66041368638603
"Clidemia_ostrina","Melastomataceae","Biotic",0.195251231732781,0.0588932538433019,7.66015369664212
"Clidemia_epiphytica","Melastomataceae","Biotic",0.195251232864812,0.0589074047563355,7.65989543284186
"Clidemia_almedae","Melastomataceae","Biotic",0.195251233206438,0.0589116347383578,7.6598180438603
"Clidemia_killipii","Melastomataceae","Biotic",0.195251233395058,0.0589139572994342,7.65977552597221
"Clidemia_discolor","Melastomataceae","Biotic",0.195251233395058,0.0589139572994342,7.65977552597221
"Tococa_platyphylla","Melastomataceae","Biotic",0.195251230122021,0.0588734255097234,7.66048328398917
"Miconia_araguensis","Melastomataceae","Biotic",0.195251230795834,0.058882272979748,7.66032551619798
"Miconia_tuberculata","Melastomataceae","Biotic",0.195251230795834,0.058882272979748,7.66032551619798
"Tococa_broadwayi","Melastomataceae","Biotic",0.195251232685453,0.0589065772321869,7.65988522432056
"Tococa_perclara","Melastomataceae","Biotic",0.195251232685453,0.0589065772321869,7.65988522432056
"Miconia_macrodon","Melastomataceae","Biotic",0.195251232271164,0.0589016340435527,7.65997529917731
"Anaectocalyx_bracteosa","Melastomataceae","Biotic",0.195251232549116,0.0589051795208678,7.65991120791026
"Miconia_leiotricha","Melastomataceae","Biotic",0.195251232979254,0.0589105965228778,7.65981312846674
"Miconia_funckii","Melastomataceae","Biotic",0.195251232979254,0.0589105965228778,7.65981312846674
"Miconia_amilcariana","Melastomataceae","Biotic",0.195251232220255,0.0589011272095875,7.65998454949371
"Miconia_albertii","Melastomataceae","Biotic",0.195251233339561,0.0589153869441778,7.65972586216128
"Miconia_nubicola","Melastomataceae","Biotic",0.195251234683567,0.0589321885789647,7.65941919563199
"Miconia_spinulosa","Melastomataceae","Biotic",0.195251234841613,0.0589341454642102,7.65938339132759
"Miconia_mulleola","Melastomataceae","Biotic",0.195251234883826,0.0589346668525329,7.65937386088454
"Miconia_ulmarioides","Melastomataceae","Biotic",0.195251234883826,0.0589346668525329,7.65937386088454
"Miconia_suaveolens","Melastomataceae","Biotic",0.195251233066267,0.0589113471688746,7.65979883533294
"Miconia_meridensis","Melastomataceae","Biotic",0.195251233206275,0.0589130631497262,7.65976745792214
"Miconia_salebrosa","Melastomataceae","Biotic",0.195251233206275,0.0589130631497262,7.65976745792214
"Clidemia_tetrapetala","Melastomataceae","Biotic",0.195251233641238,0.0589185405628883,7.65966806560179
"Clidemia_tenebrosa","Melastomataceae","Biotic",0.195251233759617,0.058919992414417,7.65964148538369
"Clidemia_costaricensis","Melastomataceae","Biotic",0.195251233789188,0.0589203544922083,7.65963485823518
"Clidemia_folsomii","Melastomataceae","Biotic",0.195251233789188,0.0589203544922083,7.65963485823518
"Miconia_lacera","Melastomataceae","Biotic",0.195251233890347,0.0589216280348073,7.65961237246816
"Miconia_pulvinata","Melastomataceae","Biotic",0.195251233890347,0.0589216280348073,7.65961237246816
"Miconia_oinochrophylla","Melastomataceae","Biotic",0.195251234130521,0.0589246011365576,7.65955798267879
"Miconia_ciliata","Melastomataceae","Biotic",0.195251234236496,0.058925905118691,7.6595341349631
"Miconia_racemosa","Melastomataceae","Biotic",0.195251234236496,0.058925905118691,7.6595341349631
"Miconia_nitidissima","Melastomataceae","Biotic",0.195251230868428,0.0588833981915536,7.66030501171874
"Miconia_velutina","Melastomataceae","Biotic",0.195251230868428,0.0588833981915536,7.66030501171874
"Mecranium_obtusifolium","Melastomataceae","Biotic",0.195251233945574,0.0589227384517231,7.65959326817411
"Mecranium_haemanthum","Melastomataceae","Biotic",0.195251236962779,0.0589600732717601,7.65890663989026
"Mecranium_alpestre","Melastomataceae","Biotic",0.195251237121018,0.05896201047402,7.65887097618548
"Mecranium_tricostatum","Melastomataceae","Biotic",0.195251237125757,0.0589620683802333,7.65886991126826
"Mecranium_integrifolium","Melastomataceae","Biotic",0.195251237154191,0.0589624155602607,7.65886352909824
"Mecranium_multiflorum","Melastomataceae","Biotic",0.195251237154191,0.0589624155602607,7.65886352909824
"Mecranium_haitiense","Melastomataceae","Biotic",0.195251237156501,0.0589624437491563,7.65886301095679
"Mecranium_revolutum","Melastomataceae","Biotic",0.195251237156501,0.0589624437491563,7.65886301095679
"Mecranium_microdictyum","Melastomataceae","Biotic",0.195251237156323,0.0589624415839167,7.65886305075388
"Mecranium_septentrionale","Melastomataceae","Biotic",0.195251237156323,0.0589624415839167,7.65886305075388
"Mecranium_ovatum","Melastomataceae","Biotic",0.195251237038025,0.0589609958567324,7.65888961846841
"Mecranium_puberulum","Melastomataceae","Biotic",0.195251237038025,0.0589609958567324,7.65888961846841
"Mecranium_purpurascens","Melastomataceae","Biotic",0.195251237052777,0.0589611766099411,7.65888628785316
"Mecranium_axillare","Melastomataceae","Biotic",0.195251237070478,0.0589613926820365,7.65888231845163
"Mecranium_virgatum","Melastomataceae","Biotic",0.195251237070478,0.0589613926820365,7.65888231845163
"Mecranium_tuberculatum","Melastomataceae","Biotic",0.195251237061722,0.0589612861383942,7.65888427202541
"Mecranium_birimosum","Melastomataceae","Biotic",0.1952512370669,0.0589613494957305,7.65888310728349
"Mecranium_juddii","Melastomataceae","Biotic",0.195251237069918,0.0589613864076565,7.65888242906956
"Mecranium_amygdalinum","Melastomataceae","Biotic",0.195251237079948,0.0589615090017425,7.65888017734742
"Mecranium_crassinerve","Melastomataceae","Biotic",0.195251237079948,0.0589615090017425,7.65888017734742
"Miconia_thomasiana","Melastomataceae","Biotic",0.195251231290436,0.0588864034730565,7.66023584730748
"Miconia_uninervis","Melastomataceae","Biotic",0.195251231290436,0.0588864034730565,7.66023584730748
"Miconia_pachyphylla","Melastomataceae","Biotic",0.195251231729904,0.0588921046872208,7.66013292380096
"Calycogonium_moanum","Melastomataceae","Biotic",0.195251234476544,0.0589266907582361,7.65950306946576
"Pachyanthus_moaensis","Melastomataceae","Biotic",0.195251235357699,0.0589375864240761,7.65930315836358
"Calycogonium_rosmarinifolium","Melastomataceae","Biotic",0.195251235357699,0.0589375864240761,7.65930315836358
"Ossaea_moaensis","Melastomataceae","Biotic",0.195251235486635,0.0589391794812208,7.65927387089212
"Miconia_baracoensis","Melastomataceae","Biotic",0.195251235572606,0.058940236218021,7.65925448024677
"Miconia_cerasiflora","Melastomataceae","Biotic",0.195251235578319,0.0589403063581346,7.65925319398949
"Miconia_lenticellata","Melastomataceae","Biotic",0.195251235654638,0.0589412408669338,7.65923605544497
"Miconia_victorinii","Melastomataceae","Biotic",0.195251235659376,0.0589412986729562,7.65923499442769
"Miconia_obtusa","Melastomataceae","Biotic",0.195251235659376,0.0589412986729562,7.65923499442769
"Miconia_mexicana","Melastomataceae","Biotic",0.195251229072062,0.0588576363941813,7.66073862389225
"Clidemia_fulva","Melastomataceae","Biotic",0.195251233678858,0.0589191486641367,7.65959668257482
"Clidemia_laxiflora","Melastomataceae","Biotic",0.195251233828743,0.0589209870853863,7.65956317506126
"Clidemia_petiolaris","Melastomataceae","Biotic",0.195251233828743,0.0589209870853863,7.65956317506126
"Conostegia_tenuifolia","Melastomataceae","Biotic",0.195251236990539,0.0589626933899397,7.65878307613476
"Conostegia_extinctoria","Melastomataceae","Biotic",0.195251237023672,0.0589631036011407,7.65877561016409
"Conostegia_monteleagreana","Melastomataceae","Biotic",0.195251237023672,0.0589631036011407,7.65877561016409
"Conostegia_lasiopoda","Melastomataceae","Biotic",0.195251237328753,0.0589668800462152,7.65870668158012
"Conostegia_centronioides","Melastomataceae","Biotic",0.195251237519007,0.0589692233772672,7.65866389452187
"Conostegia_polyandra","Melastomataceae","Biotic",0.195251237574639,0.0589699063045698,7.6586514227374
"Conostegia_rubiginosa","Melastomataceae","Biotic",0.195251237574639,0.0589699063045698,7.6586514227374
"Clidemia_myrmecina","Melastomataceae","Biotic",0.195251235770728,0.058947786010046,7.65904573588037
"Clidemia_mortoniana","Melastomataceae","Biotic",0.195251237010144,0.0589632404228676,7.65876480568522
"Clidemia_spectabilis","Melastomataceae","Biotic",0.195251237020216,0.0589633649527738,7.65876253581667
"Clidemia_globuliflora","Melastomataceae","Biotic",0.195251237023716,0.0589634081752856,7.65876174917125
"Clidemia_setosa","Melastomataceae","Biotic",0.195251237023716,0.0589634081752856,7.65876174917125
"Leandra_subulata","Melastomataceae","Biotic",0.195251234334426,0.0589294454763564,7.65937496457899
"Miconia_shattuckii","Melastomataceae","Biotic",0.195251234693043,0.0589342779935921,7.65928251166895
"Clidemia_foreroi","Melastomataceae","Biotic",0.195251237070226,0.0589658865532613,7.65868021855219
"Conostegia_plumosa","Melastomataceae","Biotic",0.195251237794971,0.0589752378839462,7.65850889379756
"Miconia_radulaefolia","Melastomataceae","Biotic",0.195251238050554,0.0589784662154897,7.65845053053383
"Conostegia_speciosa","Melastomataceae","Biotic",0.195251238311465,0.0589817316824586,7.65839146998808
"Conostegia_subcrustulata","Melastomataceae","Biotic",0.195251238614165,0.0589854598703943,7.65832369720157
"Conostegia_xalapensis","Melastomataceae","Biotic",0.195251238614165,0.0589854598703943,7.65832369720157
"Miconia_brenesii","Melastomataceae","Biotic",0.195251238829895,0.0589886033953288,7.65826163029433
"Conostegia_consimilis","Melastomataceae","Biotic",0.195251239606087,0.0589983637612858,7.65808379564077
"Clidemia_trichosantha","Melastomataceae","Biotic",0.195251239994638,0.059003167948117,7.65799633488652
"Miconia_jefensis","Melastomataceae","Biotic",0.195251240041564,0.0590037447619259,7.65798582192873
"Miconia_peltata","Melastomataceae","Biotic",0.195251240041564,0.0590037447619259,7.65798582192873
"Miconia_osaensis","Melastomataceae","Biotic",0.195251239869289,0.0590017412496475,7.65802107060209
"Clidemia_allenii","Melastomataceae","Biotic",0.195251239869289,0.0590017412496475,7.65802107060209
"Clidemia_ombrophila","Melastomataceae","Biotic",0.195251239923259,0.0590024320374811,7.65800823555851
"Miconia_prasinifolia","Melastomataceae","Biotic",0.195251239996899,0.0590033530502507,7.65799144737723
"Clidemia_hammelii","Melastomataceae","Biotic",0.195251240074482,0.0590043204155184,7.65797384947583
"Miconia_cuspidata","Melastomataceae","Biotic",0.195251240163285,0.059005423037094,7.65795381630052
"Clidemia_ecuadorensis","Melastomataceae","Biotic",0.195251240163285,0.059005423037094,7.65795381630052
"Miconia_centrosperma","Melastomataceae","Biotic",0.195251237894161,0.0589764938060727,7.65848475822677
"Miconia_dissitinervia","Melastomataceae","Biotic",0.195251237894161,0.0589764938060727,7.65848475822677
"Clidemia_pittieri","Melastomataceae","Biotic",0.19525123981148,0.0590016105157779,7.65801076615579
"Conostegia_schlimii","Melastomataceae","Biotic",0.19525123981148,0.0590016105157779,7.65801076615579
"Miconia_incurva","Melastomataceae","Biotic",0.195251240116197,0.0590054709165828,7.65794001102492
"Miconia_oligocephala","Melastomataceae","Biotic",0.195251240116197,0.0590054709165828,7.65794001102492
"Miconia_calocoma","Melastomataceae","Biotic",0.195251241076695,0.0590175142234267,7.65771971107108
"Clidemia_subpeltata","Melastomataceae","Biotic",0.195251241156198,0.0590184901253006,7.65770191818952
"Miconia_colliculosa","Melastomataceae","Biotic",0.195251241156198,0.0590184901253006,7.65770191818952
"Miconia_dissitiflora","Melastomataceae","Biotic",0.195251241060363,0.0590173592805935,7.65772215691624
"Conostegia_cinnamomea","Melastomataceae","Biotic",0.195251241284598,0.0590201468067508,7.6576712580014
"Clidemia_fraterna","Melastomataceae","Biotic",0.195251241341375,0.0590208503484834,7.65765842493032
"Miconia_grayumii","Melastomataceae","Biotic",0.195251241448368,0.0590221719533969,7.65763434060257
"Conostegia_friedmaniorum","Melastomataceae","Biotic",0.19525124155867,0.0590235266509801,7.65760963632634
"Miconia_pendula","Melastomataceae","Biotic",0.19525124155867,0.0590235266509801,7.65760963632634
"Conostegia_rhodopetala","Melastomataceae","Biotic",0.195251241951642,0.0590288086788304,7.6575068158462
"Conostegia_rufescens","Melastomataceae","Biotic",0.195251242436463,0.0590349007243349,7.65739373064266
"Conostegia_cuatrecasii","Melastomataceae","Biotic",0.195251242688375,0.059038057409914,7.65733517520896
"Conostegia_pyxidata","Melastomataceae","Biotic",0.195251242801435,0.05903945728093,7.65730957823414
"Conostegia_procera","Melastomataceae","Biotic",0.195251242801435,0.05903945728093,7.65730957823414
"Conostegia_brenesii","Melastomataceae","Biotic",0.195251243051234,0.0590425862917782,7.65725149233483
"Conostegia_micrantha","Melastomataceae","Biotic",0.195251243245917,0.0590449865353517,7.65720761039014
"Conostegia_montana","Melastomataceae","Biotic",0.195251243278875,0.0590453900469967,7.65720023707321
"Conostegia_setosa","Melastomataceae","Biotic",0.195251243278875,0.0590453900469967,7.65720023707321
"Conostegia_bracteata","Melastomataceae","Biotic",0.195251243290077,0.0590455414341743,7.65719735513674
"Conostegia_caelestis","Melastomataceae","Biotic",0.195251243300498,0.0590456695710782,7.65719501587379
"Conostegia_superba","Melastomataceae","Biotic",0.195251243300498,0.0590456695710782,7.65719501587379
"Conostegia_icosandra","Melastomataceae","Biotic",0.195251243409425,0.0590470250038776,7.657170018398
"Conostegia_jaliscana","Melastomataceae","Biotic",0.195251243421863,0.0590471785655782,7.65716720476307
"Conostegia_volcanalis","Melastomataceae","Biotic",0.195251243470119,0.0590477735859219,7.65715631563007
"Conostegia_bigibbosa","Melastomataceae","Biotic",0.19525124353829,0.0590486124623632,7.65714097572591
"Conostegia_pittieri","Melastomataceae","Biotic",0.195251243544356,0.0590486869855482,7.65713961386803
"Conostegia_oerstediana","Melastomataceae","Biotic",0.195251243585339,0.0590491889077077,7.65713044077626
"Conostegia_setifera","Melastomataceae","Biotic",0.195251243585339,0.0590491889077077,7.65713044077626
"Clidemia_swartsii","Melastomataceae","Biotic",0.195251234920913,0.0589351886174999,7.6592917235062
"Tetrazygia_fadyenii","Melastomataceae","Biotic",0.195251235044757,0.0589367359889219,7.65926362342766
"Miconia_karsticola","Melastomataceae","Biotic",0.195251236016811,0.0589487586283706,7.6590446500254
"Miconia_bicolor","Melastomataceae","Biotic",0.195251236270454,0.0589518665459671,7.65898781586139
"Miconia_barbata","Melastomataceae","Biotic",0.195251236288357,0.058952085396696,7.65898381135965
"Miconia_cristalensis","Melastomataceae","Biotic",0.195251236292709,0.0589521385619317,7.65898283887316
"Miconia_guajaibonensis","Melastomataceae","Biotic",0.195251236310397,0.0589523542582272,7.65897889171247
"Miconia_cajalbanensis","Melastomataceae","Biotic",0.195251236310397,0.0589523542582272,7.65897889171247
"Miconia_delicatula","Melastomataceae","Biotic",0.195251233231437,0.0589138207710816,7.6596775816938
"Miconia_androsaemifolia","Melastomataceae","Biotic",0.19525123509498,0.0589373103635242,7.65925330173692
"Pachyanthus_cubensis","Melastomataceae","Biotic",0.195251235208704,0.0589387215669447,7.65922763429244
"Pachyanthus_tetramerus","Melastomataceae","Biotic",0.195251235694703,0.0589447044866731,7.65911859777028
"Pachyanthus_wrightii","Melastomataceae","Biotic",0.195251235811611,0.0589461326827115,7.65909248946147
"Pachyanthus_poiretii","Melastomataceae","Biotic",0.195251235825246,0.0589462988385549,7.65908944897248
"Pachyanthus_angustifolius","Melastomataceae","Biotic",0.195251235828355,0.0589463367015741,7.65908875603058
"Pachyanthus_mantuensis","Melastomataceae","Biotic",0.195251235829733,0.0589463534668311,7.65908844915782
"Pachyanthus_clementis","Melastomataceae","Biotic",0.195251235829733,0.0589463534668311,7.65908844915782
"Miconia_macrocarpa","Melastomataceae","Biotic",0.195251237031136,0.0589638444913091,7.65874662366976
"Miconia_angustilamina","Melastomataceae","Biotic",0.195251237111709,0.0589648416135453,7.658728499565
"Miconia_crotonifolia","Melastomataceae","Biotic",0.195251237111709,0.0589648416135453,7.658728499565
"Miconia_heterophylla","Melastomataceae","Biotic",0.195251236778036,0.0589609602202876,7.65879678152773
