"","species","temp","prec","pet","aridity","lon","lat"
"24452","Cliffortia castanea",77,683,1609,3323,19.473056,-33.462222
"24453","Cliffortia castanea",161,331,2136,1287,20.625,-33.625
"24454","Cliffortia castanea",156,291,1938,1686,23.625,-33.125
"24455","Cliffortia castanea",129,349,1951,1527,20.72611,-33.49722
"24456","Cliffortia castanea",136,274,1897,1855,22.6353,-33.297
"24457","Cliffortia amplexistipula",137,371,1971,1521,19.477,-32.9268
"24458","Cliffortia amplexistipula",118,303,1831,1649,20.5763,-33.2891
"24459","Cliffortia amplexistipula",192,187,2144,1002,18.625,-31.875
"24460","Cliffortia amplexistipula",128,342,1982,1452,19.5927,-32.8057
"24461","Cliffortia acutifolia",166,340,2190,1259,19.025278,-31.385278
"24462","Cliffortia dodecandra",157,730,1569,3669,18.4116,-34.1871
"24463","Alchemilla oscensis",57,892,1117,10138,0.43611,42.56028
"24464","Alchemilla oscensis",101,1296,1109,9187,-1.16167,42.98361
"24465","Photinia hirsuta",176,1551,1117,12706,111.316667,26.466667
"24466","Photinia hirsuta",161,1823,1266,12408,114.412629,29.010101
"24467","Photinia hirsuta",206,1329,1340,11425,117.359304,25.959029
"24468","Photinia hirsuta",153,2129,1133,14421,118.242298,25.657088
"24469","Photinia hirsuta",198,1450,1334,11728,116.763457,25.707879
"24470","Photinia hirsuta",208,1275,1327,12339,118.182303,26.640478
"24471","Photinia hirsuta",183,1296,1269,12514,119.63,27.97
"24472","Photinia hirsuta",184,1578,1289,12976,117.86,29.24
"24473","Photinia hirsuta",190,1646,1302,13379,116.590465,28.23612
"24474","Photinia hirsuta",197,1334,1308,11803,115.36,26.33
"24475","Photinia hirsuta",197,1839,1319,10860,117.2,24.3
"24476","Photinia hirsuta",199,1474,1274,13530,118.12,27.33
"24477","Photinia hirsuta",191,1606,1335,13062,118.191314,28.436327
"24478","Photinia hirsuta",176,1840,1239,13026,118.18,29.78
"24479","Photinia hirsuta",196,1658,1287,13363,116.525727,27.218447
"24480","Photinia hirsuta",188,1235,1283,11376,119.91,28.45
"24481","Photinia hirsuta",211,1293,1351,11155,116.42,25.04
"24482","Photinia hirsuta",192,1868,1326,13544,117.245492,28.292516
"24483","Photinia hirsuta",199,1327,1297,11192,114.79222,25.88278
"24484","Photinia hirsuta",187,1443,1217,12533,113.854676,27.622868
"24485","Photinia hirsuta",197,1528,1291,13604,116.911804,27.295062
"24486","Photinia hirsuta",196,1348,1275,11871,114.908859,26.79023
"24487","Cliffortia hexandra",127,505,1854,1903,19.16528,-32.67722
"24488","Cliffortia hexandra",190,264,2177,1111,18.875,-32.125
"24489","Cliffortia hirta",173,708,1679,3405,18.4843,-33.9517
"24490","Cliffortia glauca",155,448,1736,2349,21.226,-33.9478
"24491","Cliffortia glauca",165,659,1484,3825,18.4616,-34.2218
"24492","Cliffortia glauca",167,331,1624,3507,19.610278,-34.053333
"24493","Cliffortia glauca",132,597,1791,2198,20.4259,-33.9441
"24494","Cliffortia glauca",115,719,1641,3404,23.83108,-33.645168
"24495","Cliffortia juniperina",171,425,1882,3203,19.375,-33.625
"24496","Cliffortia juniperina",171,426,1809,2420,18.378611,-33.375278
"24497","Cliffortia juniperina",132,544,1902,2139,18.765278,-32.7625
"24498","Cliffortia juniperina",177,327,1485,2013,18.03657,-33.09098
"24499","Cliffortia juniperina",183,206,2089,1148,18.460275,-32.124228
"24500","Cliffortia sericea",97,919,1663,3583,19.18417,-33.67528
"24501","Cliffortia sericea",135,528,1828,2220,19.117629,-33.047405
"24502","Cliffortia polita",128,504,1688,2831,22.9482,-33.6402
"24503","Cliffortia polita",109,869,1649,3607,24.00389,-33.68972
"24504","Cliffortia polita",125,388,1796,2148,20.071831,-33.769998
"24505","Cliffortia virgata",153,536,1812,2438,19.1647,-33.1622
"24506","Cliffortia viridis",130,1200,1542,5243,18.916667,-34.25
"24507","Cliffortia odorata",162,759,1541,3917,22.875,-33.875
"24508","Cliffortia odorata",119,710,1713,3111,23.875,-33.625
"24509","Cliffortia odorata",161,341,1874,1952,20.10695,-33.80917
"24510","Cliffortia odorata",152,918,1609,3752,18.388611,-33.935
"24511","Cliffortia odorata",129,1585,1604,4966,18.964444,-34.100278
"24512","Cliffortia odorata",161,565,1588,2706,22.03,-33.9074
"24513","Cliffortia odorata",184,609,1502,3841,25.47917,-33.98306
"24514","Cliffortia falcata",168,741,1566,3714,18.4489,-33.9827
"24515","Cliffortia falcata",112,434,1628,2419,22.045833,-33.352222
"24516","Cliffortia falcata",173,448,1625,2626,20.375,-34.375
"24517","Cliffortia falcata",168,393,1647,2336,21.875,-33.875
"24518","Cliffortia falcata",166,509,1450,3833,19.625,-34.625
"24519","Cliffortia falcata",175,588,1788,3035,18.625,-33.625
"24520","Cliffortia falcata",175,420,1612,2752,21.586667,-34.196667
"24521","Cliffortia cymbifolia",119,1241,1745,4198,19.125,-33.875
"24522","Cliffortia erectisepala",144,771,1715,4349,19.1184,-33.7484
"24523","Cliffortia erectisepala",158,1249,1740,4612,18.875,-33.875
"24524","Cliffortia hirsuta",172,804,1445,4592,18.9898,-34.3399
"24525","Cliffortia neglecta",90,688,1650,3047,19.4433,-33.4705
"24526","Cliffortia neglecta",141,558,1694,3127,23.3387,-33.7235
"24527","Cliffortia neglecta",123,283,1696,2127,21.375,-33.375
"24528","Cliffortia neglecta",152,529,1953,1842,19.125,-32.875
"24529","Cliffortia neglecta",169,570,1740,3649,23.85,-33.75
"24530","Cliffortia neglecta",109,389,1642,2417,22.21541,-33.316742
"24531","Cliffortia neglecta",111,393,1814,1928,20.626436,-33.509483
"24532","Cliffortia filicauloides",89,1320,1455,6315,29.135278,-28.925
"24533","Cliffortia marginata",173,1114,1608,4346,18.875,-34.125
"24534","Cliffortia integerrima",161,865,1661,3778,18.4508,-33.9501
"24535","Cliffortia phillipsii",148,1385,1629,5242,18.935,-34.1347
"24536","Crataegus heldreichii",134,838,1353,5179,21.633333,39.716667
"24537","Crataegus heldreichii",95,628,1411,5100,23.716667,38.166667
"24538","Crataegus heldreichii",97,914,1258,7317,21.85,38.25
"24539","Crataegus heldreichii",71,945,1301,7309,22.616667,37.266667
"24540","Crataegus heldreichii",60,807,1086,6370,21.91361,40.65528
"24541","Crataegus heldreichii",150,1075,1386,6471,21.149719,38.740559
"24542","Cliffortia complanata",169,980,1735,4176,18.865278,-33.923056
"24543","Cliffortia complanata",162,433,1671,3487,19.625,-34.125
"24544","Prunus maackii",45,1842,906,15315,128.469143,38.12031
"24545","Prunus maackii",122,1184,1100,11423,126.458899,37.627898
"24546","Prunus maackii",77,1419,945,14359,128.568167,37.790389
"24547","Prunus maackii",33,752,857,8837,127.85472,41.29972
"24548","Prunus maackii",27,857,871,8039,129.36528,42.21722
"24549","Prunus maackii",75,672,986,9210,126.582413,40.964993
"24550","Prunus maackii",-24,997,698,13465,129.02333,41.475
"24551","Prunus maackii",38,2092,831,15982,128.105069,38.653681
"24552","Prunus maackii",23,1644,939,11849,125.34417,40.46278
"24553","Prunus maackii",77,520,905,7520,129.56556,41.78111
"24554","Prunus maackii",46,693,892,7605,129.69694,42.21806
"24555","Prunus maackii",-20,971,678,15589,127.65701,40.73841
"24556","Prunus maackii",93,906,975,11424,126.381998,39.07591
"24557","Prunus maackii",-39,657,745,7549,127.40742,53.99041
"24558","Prunus maackii",5,978,828,10710,134.058008,43.18613
"24559","Prunus maackii",-23,450,778,7029,127.415219,53.88222
"24560","Prunus maackii",-10,577,762,9141,132.164074,50.822459
"24561","Prunus maackii",28,636,839,9509,135.392507,46.067626
"24562","Prunus maackii",-31,561,690,10285,134.366667,51.666667
"24563","Prunus maackii",-8,513,815,6845,129.421593,52.027558
"24564","Prunus maackii",-25,482,758,7397,127.341933,54.059464
"24565","Prunus maackii",41,535,1033,5522,129.89,44.57
"24566","Prunus maackii",41,622,885,8336,135.060065,44.263559
"24567","Prunus maackii",46,673,977,7103,132.385092,43.665478
"24568","Prunus maackii",-33,542,682,10271,134.5,51.7
"24569","Prunus maackii",-2,1031,845,10193,132.696784,43.072621
"24570","Prunus maackii",17,702,901,6995,132.926956,48.813119
"24571","Prunus maackii",67,688,NA,NA,133.797444,42.874072
"24572","Prunus maackii",5,506,895,5920,127.793348,50.91346
"24573","Alchemilla hispanica",132,1175,1065,8640,-4.03149,43.19697
"24574","Alchemilla hispanica",75,1342,987,9611,-5.01,43.09972
"24575","Alchemilla hispanica",62,1050,983,11907,-5.6201,43.0326
"24576","Crataegus triflora",185,1341,1562,8694,-86.778333,32.396667
"24577","Crataegus triflora",185,1293,1584,8600,-86.38,32.31
"24578","Crataegus triflora",163,1456,1423,9868,-85.875,33.95
"24579","Crataegus triflora",183,1253,1515,9349,-88.05695,32.59222
"24580","Crataegus triflora",189,1328,1521,9545,-92.033333,32.033333
"24581","Crataegus triflora",202,1627,1603,10313,-87.86916,30.44
"24582","Crataegus triflora",190,1482,1532,10299,-87.866667,31.433333
"24583","Crataegus triflora",166,1395,1453,9800,-86.72528,33.54694
"24584","Crataegus triflora",191,1424,1536,10116,-87.88333,31.5
"24585","Crataegus triflora",188,1544,1510,10480,-89.38,31.28
"24586","Crataegus triflora",181,1402,1509,9821,-89.254722,32.253333
"24587","Crataegus triflora",172,1306,1491,9413,-88.75,33.466667
"24588","Crataegus triflora",168,1248,1398,9949,-85.25,34.191667
"24589","Crataegus triflora",152,1343,1335,11126,-85.35,34.708333
"24590","Crataegus triflora",158,1075,1355,10796,-85.533333,34.733333
"24591","Crataegus triflora",177,1537,1500,10055,-89.535556,32.3575
"24592","Crataegus triflora",157,1417,1454,10032,-87.966667,34.55
"24593","Crataegus triflora",171,1321,1485,10007,-88.066667,33.566667
"24594","Crataegus triflora",181,1093,1616,7184,-83.5,32.491667
"24595","Crataegus dodgei",84,890,990,9762,-81.8,43.07
"24596","Crataegus dodgei",86,867,1005,9454,-79.92,43.23
"24597","Crataegus dodgei",75,848,1020,7289,-88.079912,44.320698
"24598","Crataegus dodgei",76,830,989,8432,-88.16945,43.725421
"24599","Crataegus dodgei",83,1000,970,10295,-81.15,43.016667
"24600","Crataegus dodgei",81,1001,1006,9472,-73.12177,44.0044
"24601","Crataegus dodgei",98,867,1044,11170,-73.42566,41.98602
"24602","Crataegus dodgei",108,968,1114,10649,-73.49555,41.57916
"24603","Crataegus dodgei",104,1112,1105,11048,-71.54944,41.92194
"24604","Crataegus dodgei",93,898,1088,8264,-88.139247,42.261199
"24605","Crataegus dodgei",122,1086,1216,9333,-75.304898,40.353993
"24606","Crataegus dodgei",61,995,858,13238,-80.48,44.31
"24607","Crataegus dodgei",89,887,1005,9447,-81.814444,42.770833
"24608","Crataegus dodgei",97,983,1095,8390,-85.4191,41.7991
"24609","Crataegus dodgei",91,963,1046,10701,-79.684437,41.500188
"24610","Crataegus dodgei",120,1095,1192,9552,-75.77721,40.51746
"24611","Crataegus dodgei",99,1024,1044,10137,-80.101233,42.163531
"24612","Crataegus dodgei",105,1295,1132,9661,-79.26482,40.3657099990688
"24613","Crataegus dodgei",91,829,1122,8229,-85.668086,42.96336
"24614","Crataegus dodgei",88,788,1036,7340,-83.471489,42.88868
"24615","Crataegus compacta",85,908,980,10069,-81.42,42.95
"24616","Crataegus compacta",90,770,1032,8010,-82.583333,42.883333
"24617","Rosa marginata",87,641,827,8443,10.3,50.18
"24618","Rosa marginata",89,666,856,8431,10.96,49.37
"24619","Rosa marginata",100,563,874,7353,9.77,49.96
"24620","Rosa marginata",88,772,867,8815,10.65,48.79
"24621","Rosa marginata",91,925,863,10961,11.7,48.16
"24622","Rosa marginata",75,927,791,12219,9.5,48.4
"24623","Rosa marginata",77,507,941,5738,37.816231,50.688114
"24624","Rosa marginata",78,441,1002,4886,41.008614,50.423296
"24625","Rosa marginata",89,821,861,8819,9.916883,50.148383
"24626","Rosa marginata",95,516,871,6036,11.8486,51.5665
"24627","Rosa marginata",103,711,898,7282,8.7691,50.1551
"24628","Rosa marginata",105,503,851,6814,7.7999,50.0473
"24629","Rosa marginata",89,552,1081,4967,38.873749,48.049112
"24630","Crataegus pentagyna",116,474,1120,4558,27.25333,43.83917
"24631","Crataegus pentagyna",112,514,1144,4640,33.990068,44.696359
"24632","Crataegus pentagyna",114,1229,1130,12104,39.700384,44.343739
"24633","Crataegus pentagyna",137,1332,1215,11196,39.084952,44.104269
"24634","Crataegus pentagyna",91,698,1171,5103,48.389282,40.748883
"24635","Crataegus pentagyna",112,705,1132,6259,37.685,44.85
"24636","Crataegus pentagyna",100,609,1097,5073,34.982357,44.974514
"24637","Crataegus pentagyna",94,635,1033,5485,43.085556,44.064722
"24638","Crataegus pentagyna",110,540,1105,5447,41.93448,44.398918
"24639","Crataegus pentagyna",96,509,1036,5737,42.822647,44.016028
"24640","Crataegus pentagyna",101,527,1237,4903,46.727343,39.763752
"24641","Crataegus pentagyna",141,395,1114,3480,48.288776,42.057669
"24642","Crataegus pentagyna",120,527,1177,4135,33.575678,44.506239
"24643","Crataegus pentagyna",134,1182,1203,9720,38.857167,44.256767
"24644","Crataegus pentagyna",142,1667,1110,14635,40.535345,43.225443
"24645","Crataegus pentagyna",103,622,1057,6194,22.677778,43.622222
"24646","Crataegus pentagyna",112,360,1173,3869,45.50694,40.81611
"24647","Crataegus pentagyna",94,641,1175,5778,44.73333,41.65
"24648","Crataegus pentagyna",116,618,981,6809,22.4125,44.87972
"24649","Crataegus pentagyna",97,658,1081,6613,45.07361,42.05389
"24650","Crataegus pentagyna",122,618,1179,4729,27.57972,42.66972
"24651","Cotoneaster mongolicus",-29,275,820,2779,95.37,49.58
"24652","Cotoneaster mongolicus",7,158,1135,1928,104.577484,46.438448
"24653","Cotoneaster mongolicus",-11,368,989,3061,103.72,47.48
"24654","Cotoneaster mongolicus",5,337,966,3600,111.666667,48.833333
"24655","Cotoneaster mongolicus",0,388,1047,3180,119.083333,47.583333
"24656","Cotoneaster mongolicus",5,274,1098,2576,112.25,47.666667
"24657","Cotoneaster mongolicus",1,221,995,3003,101.91596,47.377604
"24658","Cotoneaster mongolicus",-8,282,1195,2065,114.083333,45.033333
"24659","Cotoneaster mongolicus",11,226,1010,2435,100.915,49.3044
"24660","Fragaria mandshurica",-10,460,842,5901,124.96,52.37
"24661","Potentilla villosula",-109,286,536,4738,-138.7,68.46
"24662","Potentilla villosula",28,2925,358,24804,-148.7833,60.75
"24663","Potentilla villosula",-8,554,818,9934,-119.95,53.916667
"24664","Potentilla villosula",-119,241,516,3774,-140.34274,68.87302
"24665","Potentilla villosula",-52,576,604,5924,-135.4735,65.6005
"24666","Potentilla villosula",-66,387,711,4316,-137.51541,62.27353
"24667","Potentilla villosula",-9,507,876,11684,-120.208333,49.05
"24668","Potentilla villosula",-36,724,826,8206,-122.865889,57.063763
"24669","Potentilla villosula",-70,607,663,8579,-139.29947,61.18197
"24670","Potentilla villosula",-22,674,873,8949,-118.5667,53.475
"24671","Potentilla villosula",-42,547,685,6655,-131.5083,60.5667
"24672","Potentilla villosula",-61,339,597,6862,-138.381683,64.717972
"24673","Potentilla villosula",-80,407,625,4046,-143.7183,64.53194
"24674","Potentilla villosula",-63,399,651,5831,-137.34734,63.93829
"24675","Potentilla villosula",1,297,700,4694,-133.016667,60.783333
"24676","Potentilla villosula",1,224,677,4474,-133.85,60.366667
"24677","Potentilla villosula",-42,339,603,5902,-147.35,63.94
"24678","Potentilla villosula",51,581,594,13012,-151.33,59.55
"24679","Potentilla villosula",27,1964,700,22356,-153.05,58.15
"24680","Potentilla villosula",-81,324,578,4430,-141.05,66.8
"24681","Potentilla villosula",9,1673,726,22146,-153.1655,57.5855
"24682","Potentilla villosula",-18,572,578,9874,-153.86,60.78
"24683","Potentilla villosula",-8,1657,678,12642,-152.8,59.9999999991838
"24684","Potentilla villosula",-109,210,539,5323,-152.74,68.19
"24685","Potentilla villosula",-28,522,556,5155,-145.96,63.05
"24686","Potentilla villosula",-2,2482,713,28195,-134.59,58.062
"24687","Potentilla villosula",15,606,570,10626,-158.61,59.28
"24688","Potentilla villosula",-47,285,418,7845,-164.08,66.33
"24689","Potentilla villosula",-68,404,539,4709,-159.68,66.96
"24690","Potentilla villosula",2,495,544,10149,-149.06,61.4
"24691","Potentilla villosula",-91,284,565,6190,-154.08,67.43
"24692","Potentilla villosula",12,2127,410,47328,-143.41,60.44
"24693","Potentilla villosula",-15,531,610,8288,-158.13,61.76
"24694","Potentilla villosula",41,1074,677,16481,-154.583333,57.45
"24695","Potentilla villosula",59,2213,552,53898,-135.081911,57.079831
"24696","Potentilla villosula",-57,436,616,6014,-151.222176,66.328725
"24697","Potentilla villosula",-51,358,504,7895,-164.66,65.4
"24698","Potentilla villosula",-44,286,NA,NA,-164.78,66.52
"24699","Potentilla villosula",-121,183,537,3181,-140.6,69.27
"24700","Potentilla villosula",-9,525,559,18780,-135.14,59.61
"24701","Potentilla villosula",-69,408,584,7471,-163.608611,65.323889
"24702","Potentilla villosula",37,838,645,11598,-159.55,55.1
"24703","Potentilla villosula",-14,767,597,12603,-161.17,59.41
"24704","Potentilla villosula",-86,503,628,7729,-138.366667,60.933333
"24705","Potentilla villosula",-4,830,742,9746,-155.85,58.58
"24706","Potentilla villosula",44,2584,687,50796,-133.5,56.75
"24707","Potentilla villosula",-15,1646,476,18040,-145.75,61.13
"24708","Potentilla villosula",-97,103,253,6782,-148.666667,70.283333
"24709","Potentilla villosula",46,947,637,20272,-154.2042,57.3065999991431
"24710","Potentilla villosula",-61,420,534,8781,-164.83,64.98
"24711","Potentilla villosula",29,620,618,11384,-154.9,59.71
"24712","Potentilla villosula",47,2508,596,38489,-145.48,60.5
"24713","Potentilla villosula",-53,321,548,8327,-166.133333,64.883333
"24714","Potentilla villosula",NA,NA,NA,NA,-149.7,59.93
"24715","Potentilla villosula",NA,NA,NA,NA,-172.916667,60.55
"24716","Potentilla villosula",38,4263,688,41821,-132.083333,53.016667
"24717","Potentilla villosula",-11,1252,718,17020,-127.04075,53.619722
"24718","Potentilla villosula",-33,590,664,9821,-127.959444,57.864444
"24719","Potentilla villosula",32,340,845,6549,-122.466667,51.033333
"24720","Potentilla villosula",12,745,784,10348,-122.622222,55.406944
"24721","Potentilla villosula",-29,887,879,9763,-120.953889,54.877778
"24722","Potentilla villosula",-10,710,646,12901,-127.765833,56.051389
"24723","Potentilla villosula",-40,602,674,15084,-130.073778,57.355139
"24724","Potentilla villosula",-36,648,654,9209,-128.255278,58.715833
"24725","Potentilla villosula",-54,1154,670,11417,-136.572222,59.841944
"24726","Potentilla villosula",-48,651,671,10143,-128.946111,58.319444
"24727","Potentilla villosula",-53,678,715,9709,-125.947917,57.354528
"24728","Potentilla villosula",-51,601,677,9701,-128.816667,59.366667
"24729","Potentilla villosula",-38,833,647,13860,-128.593333,56.939722
"24730","Potentilla villosula",-44,549,670,9392,-126.616111,57.802222
"24731","Potentilla villosula",3,2178,816,16230,-121.216667,49.066667
"24732","Potentilla villosula",-13,679,740,9016,-125.53275,55.226139
"24733","Potentilla villosula",-18,1376,733,17834,-127.517194,54.136472
"24734","Potentilla villosula",24,2431,773,28343,-124.45,49.133333
"24735","Potentilla villosula",-39,664,683,11068,-132.515278,59.044444
"24736","Potentilla villosula",-42,629,656,9680,-129.864167,59.268889
"24737","Potentilla villosula",18,3101,747,28854,-125.608333,49.691667
"24738","Potentilla villosula",-33,762,760,9324,-124.372778,55.818889
"24739","Potentilla villosula",-22,808,723,11526,-126.842028,55.225361
"24740","Potentilla villosula",-23,1246,688,20963,-128.580278,55.066389
"24741","Potentilla villosula",-13,689,717,13071,-126.373056,53.458889
"24742","Potentilla villosula",68,380,991,4468,-121.8,50.566667
"24743","Potentilla villosula",86,3541,623,63194,-132.033333,52.75
"24744","Potentilla villosula",-43,576,710,9298,-125.006722,57.450611
