"","species","n_temp","mean_temp","sd_temp","se_temp","within_sp_var_temp","species.1","n_prec","mean_prec","sd_prec","se_prec","within_sp_var_prec","species.2","n_pet","mean_pet","sd_pet","se_pet","within_sp_var_pet","species.3","n_aridity","mean_aridity","sd_aridity","se_aridity","within_sp_var_aridity"
"925","Miconia melinonis","12","5.702253","0.000991","0.000286","6e-06","Miconia melinonis","12","7.811708","0.151088","0.043615","0.009883","Miconia melinonis","12","7.307619","0.037468","0.010816","0.001024","Miconia melinonis","12","9.692234","0.061027","0.017617","0.009732"
"926","Allomaieta ebejicosana","1","5.670398",NA,NA,"7.5e-05","Allomaieta ebejicosana","1","7.574045",NA,NA,"0.118594","Allomaieta ebejicosana","1","7.277939",NA,NA,"0.012284","Allomaieta ebejicosana","1","9.675897",NA,NA,"0.116788"
"927","Tibouchina cryptadena","9","5.681641","0.01536","0.00512","8e-06","Tibouchina cryptadena","9","7.52545","0.380878","0.126959","0.013177","Tibouchina cryptadena","9","7.297651","0.119985","0.039995","0.001365","Tibouchina cryptadena","9","9.27491","0.336683","0.112228","0.012976"
"928","Memecylon semsei","2","5.692208","0.005723","0.004047","3.7e-05","Memecylon semsei","2","7.376216","0.149769","0.105903","0.059297","Memecylon semsei","2","7.292156","0.058719","0.041521","0.006142","Memecylon semsei","2","8.980822","0.043936","0.031067","0.058394"
"929","Conostegia setifera","4","5.697927","0.00382","0.00191","1.9e-05","Conostegia setifera","4","8.172442","0.246644","0.123322","0.029649","Conostegia setifera","4","7.411393","0.020913","0.010457","0.003071","Conostegia setifera","4","9.918462","0.06191","0.030955","0.029197"
"930","Conostegia fraterna","1","5.680343",NA,NA,"7.5e-05","Conostegia fraterna","1","8.452761",NA,NA,"0.118594","Conostegia fraterna","1","7.271704",NA,NA,"0.012284","Conostegia fraterna","1","9.829841",NA,NA,"0.116788"
"931","Meriania acostae","2","5.664161","0.007357","0.005202","3.7e-05","Meriania acostae","2","7.629168","0.542369","0.383513","0.059297","Meriania acostae","2","7.112918","0.029947","0.021176","0.006142","Meriania acostae","2","9.363397","0.184296","0.130317","0.058394"
"932","Osbeckia decandra","2","5.680169","0.00362","0.00256","3.7e-05","Osbeckia decandra","2","7.743426","0.431395","0.305042","0.059297","Osbeckia decandra","2","7.329238","0.057973","0.040993","0.006142","Osbeckia decandra","2","9.556686","0.074433","0.052632","0.058394"
"933","Miconia arboricola","6","5.687976","0.006093","0.002487","1.2e-05","Miconia arboricola","6","7.92532","0.202652","0.082732","0.019766","Miconia arboricola","6","7.288722","0.121768","0.049712","0.002047","Miconia arboricola","6","9.880107","0.134568","0.054937","0.019465"
"934","Miconia amplinodis","3","5.673947","0.004346","0.002509","2.5e-05","Miconia amplinodis","3","8.0937","0.215983","0.124698","0.039531","Miconia amplinodis","3","7.291226","0.051538","0.029755","0.004095","Miconia amplinodis","3","9.95416","0.279959","0.161634","0.038929"
"935","Monochaetum discolor","1","5.647388",NA,NA,"7.5e-05","Monochaetum discolor","1","7.204893",NA,NA,"0.118594","Monochaetum discolor","1","7.304516",NA,NA,"0.012284","Monochaetum discolor","1","8.761707",NA,NA,"0.116788"
"936","Clidemia mortoniana","2","5.674352","0.00267","0.001888","3.7e-05","Clidemia mortoniana","2","8.283906","0.342028","0.24185","0.059297","Clidemia mortoniana","2","7.271611","0.093305","0.065977","0.006142","Clidemia mortoniana","2","9.81074","0.149919","0.106009","0.058394"
"937","Miconia longibracteata","1","5.658959",NA,NA,"7.5e-05","Miconia longibracteata","1","8.291045",NA,NA,"0.118594","Miconia longibracteata","1","7.015712",NA,NA,"0.012284","Miconia longibracteata","1","10.215008",NA,NA,"0.116788"
"938","Miconia robinsoniana","9","5.691217","0.007338","0.002446","8e-06","Miconia robinsoniana","9","7.588415","0.63706","0.212353","0.013177","Miconia robinsoniana","8","7.221767","0.155948","0.055136","0.001536","Miconia robinsoniana","8","9.213033","1.129343","0.399283","0.014599"
"939","Conostegia calocoma","2","5.697586","0.006641","0.004696","3.7e-05","Conostegia calocoma","2","8.329262","0.247557","0.175049","0.059297","Conostegia calocoma","2","7.403204","0.025418","0.017973","0.006142","Conostegia calocoma","2","9.996794","0.002319","0.00164","0.058394"
"940","Blakea micrantha","1","5.691204",NA,NA,"7.5e-05","Blakea micrantha","1","7.575585",NA,NA,"0.118594","Blakea micrantha","1","7.317876",NA,NA,"0.012284","Blakea micrantha","1","10.004328",NA,NA,"0.116788"
"941","Miconia pusilliflora","9","5.684454","0.010732","0.003577","8e-06","Miconia pusilliflora","9","7.339521","0.214834","0.071611","0.013177","Miconia pusilliflora","9","7.176677","0.11485","0.038283","0.001365","Miconia pusilliflora","9","9.401111","0.171379","0.057126","0.012976"
"942","Memecylon occultum","4","5.694402","0.002915","0.001458","1.9e-05","Memecylon occultum","4","7.572069","0.286509","0.143255","0.029649","Memecylon occultum","4","7.092862","0.056053","0.028026","0.003071","Memecylon occultum","4","9.755843","0.159385","0.079692","0.029197"
"943","Memecylon kupeanum","1","5.686128",NA,NA,"7.5e-05","Memecylon kupeanum","1","8.131531",NA,NA,"0.118594","Memecylon kupeanum","1","7.128496",NA,NA,"0.012284","Memecylon kupeanum","1","9.989665",NA,NA,"0.116788"
"944","Leandra coadunata","3","5.69983","0.001394","0.000805","2.5e-05","Leandra coadunata","3","7.726383","0.163908","0.094632","0.039531","Leandra coadunata","3","7.191253","0.023053","0.01331","0.004095","Leandra coadunata","3","9.745501","0.07199","0.041563","0.038929"
"945","Memecylon bakossiense","1","5.693564",NA,NA,"7.5e-05","Memecylon bakossiense","1","7.92588",NA,NA,"0.118594","Memecylon bakossiense","1","7.170888",NA,NA,"0.012284","Memecylon bakossiense","1","9.999616",NA,NA,"0.116788"
"946","Cambessedesia hermogenesii","1","5.677267",NA,NA,"7.5e-05","Cambessedesia hermogenesii","1","7.011214",NA,NA,"0.118594","Cambessedesia hermogenesii","1","7.330405",NA,NA,"0.012284","Cambessedesia hermogenesii","1","8.845777",NA,NA,"0.116788"
"947","Conostegia trichosantha","3","5.688816","0.008041","0.004642","2.5e-05","Conostegia trichosantha","3","7.933392","0.212671","0.122786","0.039531","Conostegia trichosantha","3","7.350012","0.063703","0.036779","0.004095","Conostegia trichosantha","3","9.766866","0.271039","0.156484","0.038929"
"948","Tibouchina geitneriana","11","5.684373","0.013892","0.004189","7e-06","Tibouchina geitneriana","11","7.160243","0.451531","0.136142","0.010781","Tibouchina geitneriana","11","7.387249","0.085359","0.025737","0.001117","Tibouchina geitneriana","11","8.960693","0.397924","0.119979","0.010617"
"949","Miconia paucidens","5","5.685649","0.002765","0.001237","1.5e-05","Miconia paucidens","5","7.171586","0.092636","0.041428","0.023719","Miconia paucidens","5","7.265324","0.070246","0.031415","0.002457","Miconia paucidens","5","9.098676","0.026609","0.0119","0.023358"
"950","Calycogonium grisebachii","1","5.6939",NA,NA,"7.5e-05","Calycogonium grisebachii","1","7.080868",NA,NA,"0.118594","Calycogonium grisebachii","1","7.313887",NA,NA,"0.012284","Calycogonium grisebachii","1","9.452894",NA,NA,"0.116788"
"951","Pachyanthus discolor","2","5.69642","0.002612","0.001847","3.7e-05","Pachyanthus discolor","2","7.225382","0.133619","0.094483","0.059297","Pachyanthus discolor","2","7.469386","0.12605","0.089131","0.006142","Pachyanthus discolor","2","9.032772","0.425838","0.301113","0.058394"
"952","Miconia capixaba","1","5.682048",NA,NA,"7.5e-05","Miconia capixaba","1","7.080868",NA,NA,"0.118594","Miconia capixaba","1","7.111512",NA,NA,"0.012284","Miconia capixaba","1","9.290998",NA,NA,"0.116788"
"953","Graffenrieda hitchcockii","1","5.669018",NA,NA,"7.5e-05","Graffenrieda hitchcockii","1","8.331827",NA,NA,"0.118594","Graffenrieda hitchcockii","1","7.234177",NA,NA,"0.012284","Graffenrieda hitchcockii","1","9.589188",NA,NA,"0.116788"
"954","Conostegia brenesii","3","5.69971","0.005034","0.002906","2.5e-05","Conostegia brenesii","3","7.87219","0.282153","0.162901","0.039531","Conostegia brenesii","3","7.467577","0.102915","0.059418","0.004095","Conostegia brenesii","3","9.707531","0.4701","0.271412","0.038929"
"955","Comolia vernicosa","3","5.699271","0.001864","0.001076","2.5e-05","Comolia vernicosa","3","7.758624","0.035415","0.020447","0.039531","Comolia vernicosa","3","7.419162","0.035314","0.020389","0.004095","Comolia vernicosa","3","9.473418","0.054231","0.03131","0.038929"
"956","Axinaea grandifolia","8","5.660202","0.01213","0.004289","9e-06","Axinaea grandifolia","8","7.235395","0.222567","0.078689","0.014824","Axinaea grandifolia","8","7.124761","0.137497","0.048613","0.001536","Axinaea grandifolia","8","9.3257","0.382027","0.135067","0.014599"
"957","Miconia rufa","1","5.671431",NA,NA,"7.5e-05","Miconia rufa","1","7.428333",NA,NA,"0.118594","Miconia rufa","1","7.163947",NA,NA,"0.012284","Miconia rufa","1","9.618801",NA,NA,"0.116788"
"958","Mecranium ovatum","1","5.675554",NA,NA,"7.5e-05","Mecranium ovatum","1","7.300473",NA,NA,"0.118594","Mecranium ovatum","1","7.317876",NA,NA,"0.012284","Mecranium ovatum","1","9.050524",NA,NA,"0.116788"
"959","Meriania franciscana","1","5.667983",NA,NA,"7.5e-05","Meriania franciscana","1","7.013915",NA,NA,"0.118594","Meriania franciscana","1","7.088409",NA,NA,"0.012284","Meriania franciscana","1","8.815964",NA,NA,"0.116788"
"960","Pleroma penduliflora","1","5.690191",NA,NA,"7.5e-05","Pleroma penduliflora","1","7.25982",NA,NA,"0.118594","Pleroma penduliflora","1","7.191429",NA,NA,"0.012284","Pleroma penduliflora","1","9.105091",NA,NA,"0.116788"
"961","Miconia foveolata","1","5.685788",NA,NA,"7.5e-05","Miconia foveolata","1","8.038512",NA,NA,"0.118594","Miconia foveolata","1","7.27448",NA,NA,"0.012284","Miconia foveolata","1","9.551089",NA,NA,"0.116788"
"962","Miconia pittieri","3","5.667955","0.027721","0.016005","2.5e-05","Miconia pittieri","3","7.95957","0.203116","0.117269","0.039531","Miconia pittieri","3","7.133351","0.267759","0.154591","0.004095","Miconia pittieri","3","9.861168","0.076874","0.044383","0.038929"
"963","Tibouchina boudetii","1","5.681366",NA,NA,"7.5e-05","Tibouchina boudetii","1","7.327781",NA,NA,"0.118594","Tibouchina boudetii","1","7.104144",NA,NA,"0.012284","Tibouchina boudetii","1","9.306832",NA,NA,"0.116788"
"964","Leandra tomentosa","2","5.672286","0.004622","0.003268","3.7e-05","Leandra tomentosa","2","7.574463","0.184978","0.130799","0.059297","Leandra tomentosa","2","7.064259","0.044738","0.031635","0.006142","Leandra tomentosa","2","9.476504","0.247292","0.174862","0.058394"
"965","Meriania calophylla","1","5.693227",NA,NA,"7.5e-05","Meriania calophylla","1","6.867974",NA,NA,"0.118594","Meriania calophylla","1","7.170888",NA,NA,"0.012284","Meriania calophylla","1","9.187276",NA,NA,"0.116788"
"966","Leandra cristata","1","5.681366",NA,NA,"7.5e-05","Leandra cristata","1","7.327781",NA,NA,"0.118594","Leandra cristata","1","7.104144",NA,NA,"0.012284","Leandra cristata","1","9.306832",NA,NA,"0.116788"
"967","Leandra triantha","1","5.690866",NA,NA,"7.5e-05","Leandra triantha","1","7.429521",NA,NA,"0.118594","Leandra triantha","1","7.214504",NA,NA,"0.012284","Leandra triantha","1","9.132054",NA,NA,"0.116788"
"968","Leandra reptans","1","5.682389",NA,NA,"7.5e-05","Leandra reptans","1","7.409136",NA,NA,"0.118594","Leandra reptans","1","7.117206",NA,NA,"0.012284","Leandra reptans","1","9.28387",NA,NA,"0.116788"
"969","Leandra aspera","1","5.68443",NA,NA,"7.5e-05","Leandra aspera","1","7.219642",NA,NA,"0.118594","Leandra aspera","1","7.123673",NA,NA,"0.012284","Leandra aspera","1","9.26691",NA,NA,"0.116788"
"970","Pleiochiton setulosum","2","5.67846","0.00411","0.002906","3.7e-05","Pleiochiton setulosum","2","7.415811","0.124493","0.08803","0.059297","Pleiochiton setulosum","2","7.092085","0.017054","0.012059","0.006142","Pleiochiton setulosum","2","9.325239","0.026032","0.018407","0.058394"
"971","Heterotis prostrata","10","5.694121","0.005817","0.001839","7e-06","Heterotis prostrata","10","7.458292","0.4967","0.15707","0.011859","Heterotis prostrata","10","7.262758","0.163704","0.051768","0.001228","Heterotis prostrata","10","9.339416","0.524521","0.165868","0.011679"
"972","Dissotis cryptantha","4","5.675396","0.013987","0.006993","1.9e-05","Dissotis cryptantha","4","7.200536","0.412682","0.206341","0.029649","Dissotis cryptantha","4","7.40109","0.217489","0.108744","0.003071","Dissotis cryptantha","4","8.797528","0.249936","0.124968","0.029197"
"973","Miconia erosa","2","5.664799","0.016665","0.011784","3.7e-05","Miconia erosa","2","8.036105","0.248789","0.17592","0.059297","Miconia erosa","2","7.214868","0.066551","0.047059","0.006142","Miconia erosa","2","9.754894","0.129318","0.091442","0.058394"
"974","Miconia coronata","12","5.681508","0.011181","0.003228","6e-06","Miconia coronata","12","7.614883","0.361482","0.104351","0.009883","Miconia coronata","12","7.252273","0.083568","0.024124","0.001024","Miconia coronata","12","9.628725","0.124384","0.035907","0.009732"
"975","Miconia intricata","5","5.697113","0.00595","0.002661","1.5e-05","Miconia intricata","5","8.439021","0.400585","0.179147","0.023719","Miconia intricata","5","7.239481","0.146045","0.065313","0.002457","Miconia intricata","5","10.388468","0.414518","0.185378","0.023358"
"976","Miconia stipitata","6","5.678933","0.015603","0.00637","1.2e-05","Miconia stipitata","6","7.726739","0.508742","0.207693","0.019766","Miconia stipitata","6","7.202916","0.152392","0.062214","0.002047","Miconia stipitata","6","9.732529","0.174675","0.071311","0.019465"
"977","Miconia andersonii","3","5.679307","0.019416","0.01121","2.5e-05","Miconia andersonii","3","7.808248","0.121505","0.070151","0.039531","Miconia andersonii","3","7.189806","0.190186","0.109804","0.004095","Miconia andersonii","3","9.783789","0.401085","0.231567","0.038929"
"978","Miconia urticoides","8","5.676647","0.006902","0.00244","9e-06","Miconia urticoides","8","8.106019","0.375424","0.132732","0.014824","Miconia urticoides","8","7.258405","0.037804","0.013366","0.001536","Miconia urticoides","8","9.856984","0.106415","0.037623","0.014599"
"979","Conostegia rubiginosa","1","5.702615",NA,NA,"7.5e-05","Conostegia rubiginosa","1","8.898775",NA,NA,"0.118594","Conostegia rubiginosa","1","7.26333",NA,NA,"0.012284","Conostegia rubiginosa","1","10.718454",NA,NA,"0.116788"
"980","Allomaieta zenufanasana","2","5.681149","0.013742","0.009717","3.7e-05","Allomaieta zenufanasana","2","7.9522","0.395191","0.279442","0.059297","Allomaieta zenufanasana","2","7.325138","0.006521","0.004611","0.006142","Allomaieta zenufanasana","2","9.690934","0.157317","0.11124","0.058394"
"981","Miconia cataractae","6","5.652822","0.006649","0.002714","1.2e-05","Miconia cataractae","6","7.460699","0.459999","0.187794","0.019766","Miconia cataractae","6","7.097311","0.059793","0.02441","0.002047","Miconia cataractae","6","9.344788","0.291689","0.119082","0.019465"
"982","Siphanthera cordata","1","5.682389",NA,NA,"7.5e-05","Siphanthera cordata","1","7.473069",NA,NA,"0.118594","Siphanthera cordata","1","7.330405",NA,NA,"0.012284","Siphanthera cordata","1","9.226509",NA,NA,"0.116788"
"983","Monochaetum meridense","9","5.654275","0.017833","0.005944","8e-06","Monochaetum meridense","9","7.414586","0.339383","0.113128","0.013177","Monochaetum meridense","9","7.105599","0.131369","0.04379","0.001365","Monochaetum meridense","9","9.387353","0.320772","0.106924","0.012976"
"984","Tibouchina cinerea","1","5.664175",NA,NA,"7.5e-05","Tibouchina cinerea","1","7.607878",NA,NA,"0.118594","Tibouchina cinerea","1","7.059618",NA,NA,"0.012284","Tibouchina cinerea","1","9.638023",NA,NA,"0.116788"
"985","Tibouchina melanocalyx","1","5.680002",NA,NA,"7.5e-05","Tibouchina melanocalyx","1","6.945051",NA,NA,"0.118594","Tibouchina melanocalyx","1","7.111512",NA,NA,"0.012284","Tibouchina melanocalyx","1","9.27912",NA,NA,"0.116788"
"986","Miconia punctibullata","1","5.685788",NA,NA,"7.5e-05","Miconia punctibullata","1","8.698848",NA,NA,"0.118594","Miconia punctibullata","1","7.212294",NA,NA,"0.012284","Miconia punctibullata","1","9.901085",NA,NA,"0.116788"
"987","Miconia cubensis","1","5.682729",NA,NA,"7.5e-05","Miconia cubensis","1","7.486053",NA,NA,"0.118594","Miconia cubensis","1","7.334329",NA,NA,"0.012284","Miconia cubensis","1","9.231123",NA,NA,"0.116788"
"988","Miconia willdenowii","6","5.673083","0.00525","0.002143","1.2e-05","Miconia willdenowii","6","7.409001","0.224649","0.091713","0.019766","Miconia willdenowii","6","7.066873","0.060893","0.024859","0.002047","Miconia willdenowii","6","9.534767","0.184493","0.075319","0.019465"
"989","Leandra magdalenensis","1","5.666946",NA,NA,"7.5e-05","Leandra magdalenensis","1","7.254178",NA,NA,"0.118594","Leandra magdalenensis","1","7.020191",NA,NA,"0.012284","Leandra magdalenensis","1","9.463974",NA,NA,"0.116788"
"990","Centradenia floribunda","4","5.684164","0.005401","0.002701","1.9e-05","Centradenia floribunda","4","7.548586","0.42931","0.214655","0.029649","Centradenia floribunda","4","7.456093","0.05336","0.02668","0.003071","Centradenia floribunda","4","9.509848","0.55294","0.27647","0.029197"
"991","Leandra polyadena","2","5.668839","0.005126","0.003625","3.7e-05","Leandra polyadena","2","7.947674","0.219079","0.154912","0.059297","Leandra polyadena","2","7.284111","0.038336","0.027108","0.006142","Leandra polyadena","2","9.613362","0.00534","0.003776","0.058394"
"992","Clidemia almedae","7","5.691103","0.00324","0.001225","1.1e-05","Clidemia almedae","7","8.073723","0.210682","0.07963","0.016942","Clidemia almedae","7","7.227909","0.144781","0.054722","0.001755","Clidemia almedae","7","10.085563","0.228961","0.086539","0.016684"
"993","Tetrazygia angustifolia","1","5.700611",NA,NA,"7.5e-05","Tetrazygia angustifolia","1","7.089243",NA,NA,"0.118594","Tetrazygia angustifolia","1","7.5224",NA,NA,"0.012284","Tetrazygia angustifolia","1","9.076695",NA,NA,"0.116788"
"994","Miconia cuspidatissima","1","5.665215",NA,NA,"7.5e-05","Miconia cuspidatissima","1","8.187021",NA,NA,"0.118594","Miconia cuspidatissima","1","7.04316",NA,NA,"0.012284","Miconia cuspidatissima","1","10.176107",NA,NA,"0.116788"
"995","Acisanthera ayangannae","1","5.675897",NA,NA,"7.5e-05","Acisanthera ayangannae","1","8.178639",NA,NA,"0.118594","Acisanthera ayangannae","1","7.249215",NA,NA,"0.012284","Acisanthera ayangannae","1","9.371438",NA,NA,"0.116788"
